$GNGLL,4201.21777,N,09340.84030,W,020647.00,A,D*65
$GNGLL,4201.21779,N,09340.84020,W,020648.00,A,D*65
$GNGLL,4201.21780,N,09340.84013,W,020649.00,A,D*62
$GNGLL,4201.21775,N,09340.84013,W,020650.00,A,D*60
$GNGLL,4201.21772,N,09340.84013,W,020651.00,A,D*66
$GNGLL,4201.21769,N,09340.84012,W,020652.00,A,D*6E
$GNGLL,4201.21767,N,09340.84014,W,020653.00,A,D*67
$GNGLL,4201.21764,N,09340.84013,W,020654.00,A,D*64
$GNGLL,4201.21760,N,09340.84018,W,020655.00,A,D*6A
$GNGLL,4201.21764,N,09340.84021,W,020656.00,A,D*67
$GNGLL,4201.21762,N,09340.84024,W,020657.00,A,D*65
$GNGLL,4201.21759,N,09340.84033,W,020658.00,A,D*64
$GNGLL,4201.21756,N,09340.84037,W,020659.00,A,D*6E
$GNGLL,4201.21755,N,09340.84040,W,020700.00,A,D*60
$GNGLL,4201.21754,N,09340.84044,W,020701.00,A,D*64
$GNGLL,4201.21755,N,09340.84045,W,020702.00,A,D*67
$GNGLL,4201.21756,N,09340.84047,W,020703.00,A,D*67
$GNGLL,4201.21754,N,09340.84051,W,020704.00,A,D*65
$GNGLL,4201.21755,N,09340.84054,W,020705.00,A,D*60
$GNGLL,4201.21756,N,09340.84054,W,020706.00,A,D*60
$GNGLL,4201.21757,N,09340.84056,W,020707.00,A,D*62
$GNGLL,4201.21758,N,09340.84059,W,020708.00,A,D*6D
$GNGLL,4201.21759,N,09340.84060,W,020709.00,A,D*67
$GNGLL,4201.21759,N,09340.84063,W,020710.00,A,D*6C
$GNGLL,4201.21759,N,09340.84060,W,020711.00,A,D*6E
$GNGLL,4201.21758,N,09340.84065,W,020712.00,A,D*69
$GNGLL,4201.21758,N,09340.84068,W,020713.00,A,D*65
$GNGLL,4201.21756,N,09340.84076,W,020714.00,A,D*63
$GNGLL,4201.21755,N,09340.84084,W,020715.00,A,D*6C
$GNGLL,4201.21754,N,09340.84090,W,020716.00,A,D*6B
$GNGLL,4201.21752,N,09340.84096,W,020717.00,A,D*6A
